,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
329,Anthony Tolliver,MEM,PF,0.5473484848484849,0.37034409365023063,0.17476593847525634,0.5172413793103448,0.9069767441860466,0.26480990274093724,0.11755725190839696,0.2671232876712329,0.18503937007874013,0.19,0.5,0.58,0.02,0.05,0.11,0.14,0.18,0.34,0.26,0.1,0.24,0.17,0.14,0.26,0.2
330,Karl-Anthony Towns,MIN,C,0.48484848484848486,0.9187655196878326,0.8519839500668747,0.6896551724137931,0.2558139534883721,0.7272325375773652,0.634351145038168,0.7587519025875191,0.5866141732283464,0.7,0.3,0.33,0.8,0.75,0.45,0.47,0.59,0.74,0.7,0.23,0.24,0.44,0.49,0.37,0.71
331,P.J. Tucker,HOU,PF,0.7159090909090909,0.7754522880454061,0.16495764600980833,0.37931034482758635,0.6395348837209303,0.352343059239611,0.03854961832061068,0.26484018264840187,0.46850393700787396,0.11,0.28,0.34,0.08,0.14,0.08,0.07,0.31,0.38,0.36,0.1,0.57,0.11,0.14,0.32,0.09
332,Evan Turner,ATL,PG,0.4071969696969697,0.5743171337353672,0.2420864913062862,0.2758620689655173,0.18604651162790697,0.257736516357206,0.2851145038167939,0.19558599695586001,0.3917322834645669,0.34,0.08,0.15,0.43,0.51,0.18,0.18,0.1,0.36,0.27,0.42,0.33,0.11,0.42,0.19,0.24
333,Myles Turner,IND,C,0.45454545454545453,0.7041504079460801,0.48551047703967903,0.4827586206896554,0.2441860465116279,0.4504862953138816,0.3816793893129771,0.3264840182648402,0.6633858267716536,0.45,0.2,0.23,0.53,0.55,0.28,0.32,0.31,0.51,0.45,0.08,0.29,0.75,0.28,0.39,0.41
334,Jonas Valanciunas,MEM,C,0.5359848484848485,0.563320326356864,0.7365135978600089,0.6896551724137931,0.08139534883720931,0.8094606542882405,0.5072519083969466,0.452054794520548,0.5078740157480315,0.55,0.06,0.09,0.84,0.76,0.39,0.41,0.71,0.83,0.8,0.11,0.14,0.42,0.44,0.46,0.57
335,Denzel Valentine,CHI,SF,0.12878787878787878,0.44200070947144376,0.21176995095853768,0.310344827586207,0.6976744186046512,0.2771883289124669,0.3190839694656488,0.17960426179604266,0.25196850393700787,0.44,0.52,0.63,0.19,0.26,0.02,0.04,0.1,0.4,0.3,0.3,0.43,0.06,0.28,0.33,0.29
336,Fred VanVleet,TOR,PG,0.24431818181818182,0.5441645973749556,0.38296923762817653,0.37931034482758635,0.5232558139534884,0.14986737400530503,0.38015267175572526,0.3264840182648402,0.40748031496062986,0.49,0.48,0.56,0.27,0.37,0.24,0.24,0.06,0.21,0.14,0.57,0.57,0.14,0.35,0.23,0.39
337,Noah Vonleh,DEN,C-PF,0.5643939393939394,0.2901738205037247,0.28399465002229163,0.4137931034482761,0.22093023255813954,0.6202475685234305,0.1595419847328244,0.20243531202435314,0.22244094488188978,0.21,0.12,0.17,0.31,0.36,0.16,0.21,0.55,0.68,0.63,0.1,0.29,0.25,0.28,0.4,0.18
338,Noah Vonleh,DEN,C,0.5643939393939394,0.2901738205037247,0.28399465002229163,0.4137931034482761,0.22093023255813954,0.6202475685234305,0.1595419847328244,0.20243531202435314,0.22244094488188978,0.21,0.12,0.17,0.31,0.36,0.16,0.21,0.55,0.68,0.63,0.1,0.29,0.25,0.28,0.4,0.18
339,Noah Vonleh,DEN,PF,0.5643939393939394,0.2901738205037247,0.28399465002229163,0.4137931034482761,0.22093023255813954,0.6202475685234305,0.1595419847328244,0.20243531202435314,0.22244094488188978,0.21,0.12,0.17,0.31,0.36,0.16,0.21,0.55,0.68,0.63,0.1,0.29,0.25,0.28,0.4,0.18
340,Nikola Vucevic,ORL,C,0.44886363636363635,0.7864490954239091,0.6990637539010254,0.4137931034482761,0.1744186046511628,0.6852343059239612,0.6354961832061068,0.37671232876712335,0.6437007874015748,0.8,0.18,0.24,0.88,0.91,0.2,0.23,0.51,0.78,0.7,0.33,0.38,0.33,0.37,0.23,0.6
341,Dion Waiters,LAL,SG,0.2196969696969697,0.676481021638879,0.23629068212215787,0.2758620689655173,0.4767441860465116,0.1153846153846154,0.4683206106870229,0.16438356164383564,0.27755905511811024,0.57,0.44,0.52,0.37,0.47,0.17,0.21,0.04,0.17,0.11,0.32,0.33,0.11,0.42,0.19,0.39
342,Kemba Walker,BOS,PG,0.5227272727272727,0.9159276339127349,0.6691930450289791,0.4827586206896554,0.5,0.14986737400530503,0.716793893129771,0.5958904109589042,0.484251968503937,0.82,0.6,0.7,0.51,0.59,0.48,0.49,0.08,0.22,0.15,0.52,0.48,0.11,0.42,0.04,0.71
343,Tyrone Wallace,ATL,SG,0.007575757575757576,0.24760553387726145,0.06865804725813643,0.13793103448275876,0.16279069767441862,0.22104332449160038,0.30877862595419847,0.12557077625570778,0.11417322834645668,0.35,0.04,0.14,0.43,0.52,0.23,0.28,0.14,0.25,0.22,0.22,0.43,0.14,0.37,0.44,0.24
344,Taurean Prince,BRK,SF,0.032196969696969696,0.7155019510464703,0.19884083816317435,0.37931034482758635,0.6511627906976745,0.2621573828470381,0.3938931297709924,0.11872146118721463,0.3267716535433071,0.54,0.58,0.69,0.25,0.32,0.17,0.16,0.12,0.39,0.3,0.19,0.38,0.14,0.44,0.3,0.4
345,Brad Wanamaker,BOS,PG,0.00946969696969697,0.2667612628591699,0.3285777975925101,0.5517241379310345,0.3604651162790698,0.13262599469496023,0.24351145038167935,0.26636225266362257,0.28149606299212604,0.28,0.22,0.25,0.31,0.36,0.33,0.29,0.06,0.2,0.13,0.44,0.62,0.06,0.35,0.39,0.29
346,T.J. Warren,IND,SF,0.3522727272727273,0.7857396239801347,0.48551047703967903,0.4827586206896554,0.19767441860465118,0.22015915119363397,0.4740458015267175,0.36681887366818877,0.2578740157480315,0.66,0.18,0.23,0.76,0.76,0.26,0.28,0.27,0.21,0.23,0.08,0.48,0.19,0.19,0.26,0.55
347,Russell Westbrook,HOU,PG,0.509469696969697,0.9560127704859879,0.8653588943379402,0.37931034482758635,0.27906976744186046,0.5176834659593281,0.9534351145038168,0.601978691019787,0.8484251968503936,1.0,0.3,0.45,0.86,0.95,0.65,0.71,0.29,0.63,0.54,0.97,0.71,0.08,1.0,0.25,0.82
348,Derrick White,SAS,SG,0.0946969696969697,0.5264278112805959,0.43290236290682127,0.5517241379310345,0.38372093023255816,0.21883289124668437,0.31755725190839695,0.3249619482496195,0.2854330708661418,0.37,0.28,0.32,0.39,0.41,0.3,0.31,0.12,0.29,0.22,0.47,0.43,0.31,0.35,0.3,0.36
349,Hassan Whiteside,POR,C,0.4564393939393939,0.7006030507272082,0.8123049487293803,0.6206896551724138,0.011627906976744186,0.9496021220159152,0.4694656488549619,0.4604261796042619,0.8503937007874014,0.49,0.0,0.01,0.84,0.77,0.32,0.45,0.86,0.98,0.95,0.03,0.24,0.89,0.4,0.39,0.51
350,Andrew Wiggins,GSW,SF-SG,0.6136363636363636,0.9592053919829727,0.40882746321890323,0.3448275862068967,0.29069767441860467,0.1786030061892131,0.6385496183206107,0.26940639269406397,0.22834645669291342,0.74,0.28,0.38,0.66,0.75,0.41,0.49,0.2,0.18,0.18,0.2,0.33,0.19,0.37,0.14,0.59
351,Andrew Wiggins,GSW,SF,0.6136363636363636,0.9592053919829727,0.40882746321890323,0.3448275862068967,0.29069767441860467,0.1786030061892131,0.6385496183206107,0.26940639269406397,0.22834645669291342,0.74,0.28,0.38,0.66,0.75,0.41,0.49,0.2,0.18,0.18,0.2,0.33,0.19,0.37,0.14,0.59
352,Andrew Wiggins,GSW,SG,0.6136363636363636,0.9592053919829727,0.40882746321890323,0.3448275862068967,0.29069767441860467,0.1786030061892131,0.6385496183206107,0.26940639269406397,0.22834645669291342,0.74,0.28,0.38,0.66,0.75,0.41,0.49,0.2,0.18,0.18,0.2,0.33,0.19,0.37,0.14,0.59
353,Lou Williams,LAC,SG,0.6553030303030303,0.676481021638879,0.628176549264378,0.5172413793103448,0.4534883720930233,0.10521662245800177,0.7278625954198473,0.47564687975646885,0.21653543307086615,0.77,0.5,0.59,0.52,0.62,0.73,0.71,0.06,0.15,0.11,0.48,0.43,0.08,0.58,0.04,0.73
354,Marvin Williams,MIL,PF,0.6136363636363636,0.6175948918056048,0.33526526972804277,0.5517241379310345,0.6395348837209303,0.33421750663129973,0.19732824427480916,0.3470319634703197,0.4153543307086614,0.31,0.42,0.5,0.2,0.22,0.16,0.14,0.24,0.42,0.36,0.1,0.33,0.28,0.12,0.18,0.27
355,D.J. Wilson,MIL,PF,0.00946969696969697,0.13550904576090814,0.1622826571555952,0.3448275862068967,0.5581395348837209,0.3934571175950486,0.2209923664122137,0.16210045662100458,0.1889763779527559,0.33,0.36,0.49,0.22,0.26,0.1,0.13,0.31,0.58,0.47,0.13,0.14,0.17,0.23,0.37,0.24
356,Justise Winslow,MIA,SF,0.26325757575757575,0.7069882937211777,0.20240748996879185,0.24137931034482762,0.313953488372093,0.3395225464190982,0.2709923664122138,0.15677321156773213,0.48031496062992124,0.33,0.2,0.25,0.33,0.43,0.14,0.18,0.22,0.4,0.34,0.28,0.38,0.14,0.33,0.32,0.22
357,Christian Wood,DET,PF,0.06060606060606061,0.24937921248669737,0.661613909942042,0.6551724137931035,0.27906976744186046,0.5923961096374889,0.4923664122137404,0.2960426179604262,0.17519685039370078,0.54,0.28,0.32,0.66,0.6,0.52,0.61,0.51,0.63,0.6,0.07,0.29,0.39,0.37,0.21,0.62
358,Delon Wright,DAL,SG,0.4621212121212121,0.42461865909897123,0.4382523406152474,0.4137931034482761,0.3488372093023256,0.24403183023872685,0.2908396946564886,0.2914764079147641,0.34448818897637795,0.34,0.22,0.29,0.35,0.41,0.25,0.27,0.24,0.28,0.26,0.47,0.76,0.19,0.3,0.12,0.29
359,Thaddeus Young,CHI,PF,0.5132575757575758,0.7768712309329548,0.42175657601426664,0.4137931034482761,0.22093023255813954,0.40627763041556153,0.33854961832061076,0.30365296803652975,0.5846456692913387,0.44,0.14,0.19,0.58,0.58,0.09,0.13,0.45,0.38,0.4,0.18,0.71,0.14,0.3,0.21,0.33
360,Trae Young,ATL,PG,0.07386363636363637,0.8623625399077687,0.6246098974587607,0.4827586206896554,0.4767441860465116,0.15561450044208663,0.8209923664122138,0.44063926940639275,0.14960629921259844,0.88,0.58,0.7,0.57,0.64,0.69,0.7,0.12,0.22,0.17,0.9,0.38,0.06,0.95,0.09,0.79
361,Cody Zeller,CHO,C,0.32765151515151514,0.5647392692444129,0.49264378065091396,0.6206896551724138,0.058139534883720936,0.5172413793103449,0.2709923664122138,0.37366818873668195,0.3700787401574803,0.28,0.02,0.05,0.54,0.52,0.33,0.39,0.59,0.48,0.52,0.14,0.43,0.33,0.26,0.47,0.33
362,Tyler Zeller,SAS,C,0.2935606060606061,0.20219936147570056,0.41640659830584037,0.4827586206896554,0.058139534883720936,0.5225464190981433,0.3290076335877863,0.241248097412481,0.15551181102362202,0.39,0.06,0.04,0.6,0.63,0.25,0.28,0.65,0.46,0.52,0.11,0.1,0.36,0.3,0.56,0.36
363,Ante Zizic,CLE,C,0.020833333333333332,0.17523944661227384,0.5604101649576461,0.7586206896551726,0.0,0.5910698496905393,0.32709923664122137,0.2511415525114155,0.06889763779527558,0.36,0.0,0.0,0.67,0.64,0.31,0.38,0.65,0.55,0.58,0.09,0.1,0.31,0.33,0.46,0.4
364,Ivica Zubac,LAC,C,0.32007575757575757,0.2784675416814472,0.5746767721801159,0.6206896551724138,0.0,0.6706454465075155,0.35038167938931297,0.3082191780821918,0.25196850393700787,0.41,0.0,0.0,0.72,0.69,0.34,0.37,0.78,0.68,0.72,0.15,0.05,0.5,0.35,0.53,0.44
